Country,Continent,Rank,Title,Artists,Collaboration,Collaboration.Type,Album.x,Explicit,Duration,X.,Artist,Popularity,BPM,Genres,Parent.Genres,Album.y,Album.Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time.Signature,Added.At,Spotify.Track.Id,Album.Label,Camelot,Spotify.Track.Img,Song.Preview
Argentina,South America,18,Sigues Con El,"Dímelo Flow, Arcangel, Sech",YES,Group,Sigues Con El,0,3:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,19,Blinding Lights,The Weeknd,NO,Solo,After Hours,0,3:20,27,The Weeknd,92,171,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020,3:20,51,73,0,0,33,0,0,-6,C♯/D♭ Major,4,8/14/2023,0VjIjW4GlUZAMYd2vXMi3b,Republic Records,3B,,https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36
Argentina,South America,20,Tak Tiki Tak,Harry Nach,YES,Solo,Tak Tiki Tak,1,3:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,21,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,51,Tones And I,77,98,australian pop,Pop,Welcome To The Madhouse (Deluxe),2021,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2N8m6CYs74qQO4mjVcXO30,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/faad7dce8e7deeb059c7c59645c594c40342812f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518e8197111f9d57793a5e7eff
Argentina,South America,21,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,132,Tones And I,79,98,australian pop,Pop,Dance Monkey (Stripped Back) / Dance Monkey,2019,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2XU0oxnq2qxCpomAAuJY8K,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/d03d7e46e89547f5a1994483f27e221c8de1f5c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6f7af36ecdc3ed6e0a1f169
Argentina,South America,22,Fantasias,"Rauw Alejandro, Farruko",NO,Duet,Fantasias,0,3:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,23,Loco,Beéle,NO,Solo,Loco,0,3:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,24,Locura,"Cali Y El Dandee, Sebastian Yatra",YES,Duet,Colegio,0,3:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,25,Roses - Imanbek Remix,"SAINt JHN, Imanbek",NO,Duet,Roses (Imanbek Remix),1,2:56,53,"SAINt JHN,Imanbek",81,122,"melodic rap, slap house, electro house, pop dance","Electronic, Hip Hop",Roses (Imanbek Remix),2019,2:56,77,72,2,1,90,0,30,-5,G#/A♭ Major,4,8/14/2023,24Yi9hE78yPEbZ4kxyoXAI,Columbia/B1 Recordings,4B,https://p.scdn.co/mp3-preview/577cd73a377297f9b7fa57d809cd270dfce8513f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b340b496cb7c38d727ff40be
Argentina,South America,26,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,54,Dua Lipa,84,124,"dance pop, pop, uk pop",Pop,Future Nostalgia,2020,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,3PfIrDoz19wz7qK7tYeu62,Warner Records,10A,https://p.scdn.co/mp3-preview/cfc6684fc467e40bb9c7e6da2ea1b22eeccb211c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946
Argentina,South America,26,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,118,Dua Lipa,79,124,"dance pop, pop, uk pop",Pop,Don't Start Now,2019,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,6WrI0LAC5M1Rw2MnX2ZvEg,Warner Records,10A,https://p.scdn.co/mp3-preview/87258da8a9eb8d0a0d53071e06612955e6d3b28f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518583df1a14bea9175f9ac520
Argentina,South America,27,La Difícil,Bad Bunny,YES,Solo,YHLQMDLG,1,2:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,28,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",YES,Duet,Rain On Me (with Ariana Grande),0,3:02,84,"Lady Gaga,Ariana Grande",76,123,"art pop, dance pop, pop",Pop,Chromatica,2020,3:02,67,86,2,0,65,0,30,-4,A Major,4,8/14/2023,7ju97lgwC2rKQ6wwsf9no9,Interscope,11B,,https://i.scdn.co/image/ab67616d000048516040effba89b9b00a6f6743a
Argentina,South America,29,Amarillo,J Balvin,NO,Solo,Colores,0,2:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,30,ALMA DINAMITA,WOS,YES,Solo,Tres Puntos Suspensivos,0,2:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,31,Ignorantes,"Bad Bunny, Sech",YES,Duet,YHLQMDLG,1,3:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,32,El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",YES,Group,El Efecto (Remix),1,4:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,33,High,Maria Becerra,NO,Solo,High,1,3:07,1790,Lighthouse Family,70,102,"europop, new wave pop",Pop,Postcards From Heaven,1997,5:08,66,63,11,8,59,0,10,-9,A#/B♭ Major,4,8/14/2023,0AQHfKjzky28rf5ytfBANJ,Polydor Records,6B,,https://i.scdn.co/image/ab67616d0000485118f632fef2f6c380c8ba43f5
Argentina,South America,34,Ya No Más,"Fer Palacio, DJ Alex, Santiago Saez",YES,Group,Ya No Más,0,2:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,35,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",YES,Duet,death bed (coffee for your head) (feat. beabadoobee),0,2:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,36,Flasheaste Amor,"Agapornis, Hernan y La Champion's Liga, Lauro",YES,Group,Flasheaste Amor,0,2:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,37,Como Llora,Juanfran,NO,Solo,Como Llora,0,3:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,38,Si Me Dices Que Sí,"Reik, Farruko, Camilo",YES,Group,Si Me Dices Que Sí,0,3:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,39,Tutu,"Camilo, Pedro Capó",NO,Duet,Por Primera Vez,0,2:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,40,Muévelo,"Nicky Jam, Daddy Yankee",YES,Duet,Muévelo,0,3:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,41,Dónde Estás,KHEA,NO,Solo,Dónde Estás,0,2:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,42,Recuerdo,"TINI, Mau y Ricky",YES,Duet,Recuerdo,0,3:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,43,Bounce,Cazzu,YES,Solo,Bonus Trap,0,2:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,44,La Cama - Remix,"Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro",YES,Group,La Cama (Remix),0,5:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,45,BYE ME FUI,Bad Bunny,YES,Solo,LAS QUE NO IBAN A SALIR,1,2:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,46,La Pared 360,"Lenny Tavárez, Justin Quiles",NO,Duet,La Pared 360,1,2:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,47,Moon,"Maria Becerra, DANI",YES,Duet,Moon,0,3:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,48,Bellaquita - Remix,"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles",YES,Group,Modo Avión,1,5:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,49,ALGO DEL VACÍO,"WOS, Manu Oliva",NO,Duet,Tres Puntos Suspensivos,0,3:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,South America,50,Par-Tusa,El Dipy,YES,Solo,Par-Tusa,1,3:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",NO,Duet,BLAME IT ON BABY,1,3:01,55,"DaBaby,Roddy Ricch",79,90,"hip hop, north carolina hip hop, pop rap, rap, trap, melodic rap",Hip Hop,BLAME IT ON BABY,2020,3:01,75,69,25,0,50,10,10,-8,B Major,4,8/14/2023,7ytR5pFWmSjzHJIeQkgog4,South Coast Music Group/Interscope Records,1B,,https://i.scdn.co/image/ab67616d0000485120e08c8cc23f404d723b5647
Australia,Australia,2,Roses - Imanbek Remix,"SAINt JHN, Imanbek",YES,Duet,Roses (Imanbek Remix),1,2:56,53,"SAINt JHN,Imanbek",81,122,"melodic rap, slap house, electro house, pop dance","Electronic, Hip Hop",Roses (Imanbek Remix),2019,2:56,77,72,2,1,90,0,30,-5,G#/A♭ Major,4,8/14/2023,24Yi9hE78yPEbZ4kxyoXAI,Columbia/B1 Recordings,4B,https://p.scdn.co/mp3-preview/577cd73a377297f9b7fa57d809cd270dfce8513f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b340b496cb7c38d727ff40be
Australia,Australia,3,Blinding Lights,The Weeknd,YES,Solo,After Hours,0,3:20,27,The Weeknd,92,171,"canadian contemporary r&b, canadian pop, pop","R&B, Pop",After Hours,2020,3:20,51,73,0,0,33,0,0,-6,C♯/D♭ Major,4,8/14/2023,0VjIjW4GlUZAMYd2vXMi3b,Republic Records,3B,,https://i.scdn.co/image/ab67616d000048518863bc11d2aa12b54f5aeb36
Australia,Australia,4,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",YES,Duet,Rain On Me (with Ariana Grande),0,3:02,84,"Lady Gaga,Ariana Grande",76,123,"art pop, dance pop, pop",Pop,Chromatica,2020,3:02,67,86,2,0,65,0,30,-4,A Major,4,8/14/2023,7ju97lgwC2rKQ6wwsf9no9,Interscope,11B,,https://i.scdn.co/image/ab67616d000048516040effba89b9b00a6f6743a
Australia,Australia,5,Toosie Slide,Drake,NO,Solo,Dark Lane Demo Tapes,1,4:07,64,Drake,71,82,"canadian hip hop, canadian pop, hip hop, pop rap, rap","Hip Hop, Pop",Dark Lane Demo Tapes,2020,4:07,83,49,29,0,85,20,10,-9,C♯/D♭ Minor,4,8/14/2023,466cKvZn1j45IpxDdYZqdA,OVO,12A,,https://i.scdn.co/image/ab67616d00004851bba7cfaf7c59ff0898acba1f
Australia,Australia,6,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",NO,Duet,Stuck with U,0,3:48,95,"Ariana Grande,Justin Bieber",82,179,"pop, canadian pop",Pop,Stuck with U,2020,3:48,60,45,22,0,54,0,30,-7,G#/A♭ Major,3,8/14/2023,4HBZA5flZLE435QTztThqH,Ariana Grande & Justin Bieber Stuck With U- Charity,4B,,https://i.scdn.co/image/ab67616d000048512babb9dbd8f5146112f1bf86
Australia,Australia,7,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",YES,Duet,death bed (coffee for your head) (feat. beabadoobee),0,2:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,8,Supalonely,"BENEE, Gus Dapperton",YES,Duet,STELLA & STEVE,1,3:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,9,Break My Heart,Dua Lipa,YES,Solo,Future Nostalgia,0,3:41,80,Dua Lipa,79,113,"dance pop, pop, uk pop",Pop,Future Nostalgia,2020,3:41,73,73,17,0,47,0,30,-3,E Minor,4,8/14/2023,017PF4Q3l4DBUiWoXk4OWT,Warner Records,9A,https://p.scdn.co/mp3-preview/a0078bbdb4351ec221eb7f330bd01856636601b5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946
Australia,Australia,10,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,54,Dua Lipa,84,124,"dance pop, pop, uk pop",Pop,Future Nostalgia,2020,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,3PfIrDoz19wz7qK7tYeu62,Warner Records,10A,https://p.scdn.co/mp3-preview/cfc6684fc467e40bb9c7e6da2ea1b22eeccb211c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946
Australia,Australia,10,Don't Start Now,Dua Lipa,NO,Solo,Future Nostalgia,0,3:03,118,Dua Lipa,79,124,"dance pop, pop, uk pop",Pop,Don't Start Now,2019,3:03,79,79,1,0,68,0,10,-5,B Minor,4,8/14/2023,6WrI0LAC5M1Rw2MnX2ZvEg,Warner Records,10A,https://p.scdn.co/mp3-preview/87258da8a9eb8d0a0d53071e06612955e6d3b28f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518583df1a14bea9175f9ac520
Australia,Australia,11,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",NO,Group,THE SCOTTS,1,2:45,91,"THE SCOTTS,Travis Scott,Kid Cudi",77,130,"viral rap, hip hop, rap, slap house, ohio hip hop, pop rap","Hip Hop, Electronic",THE SCOTTS,2020,2:45,72,54,23,0,28,0,10,-8,C Minor,4,8/14/2023,39Yp9wwQiSRIDOvrVg7mbk,Cactus Jack / Epic,5A,https://p.scdn.co/mp3-preview/820f8579b290d5454ca9f32fde6e06358d8a3950?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111d6f8c713ef93a9bb64ddfe
Australia,Australia,12,Intentions (feat. Quavo),"Justin Bieber, Quavo",NO,Duet,Changes,0,3:32,63,"Justin Bieber,Quavo",77,148,"canadian pop, pop, atl hip hop, melodic rap, rap, trap","Hip Hop, Pop",Changes,2020,3:32,81,55,30,0,87,0,10,-7,A Major,4,8/14/2023,4umIPjkehX1r7uhmGvXiSV,RBMG/Def Jam,11B,,https://i.scdn.co/image/ab67616d000048517fe4a82a08c4f0decbeddbc6
Australia,Australia,13,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",NO,Duet,ily (i love you baby) (feat. Emilee),0,2:56,83,"Surf Mesa,Emilee",78,112,"pop edm, social media pop","Electronic, Pop",ily (i love you baby) (feat. Emilee),2019,2:56,67,77,7,0,33,0,30,-8,B Minor,4,8/14/2023,62aP9fBQKYKxi7PDXwcUAS,Astralwerks,10A,,https://i.scdn.co/image/ab67616d00004851b3de5764cc02f94714487c86
Australia,Australia,14,Sunday Best,Surfaces,YES,Solo,Where the Light Is,0,2:38,77,Surfaces,78,112,bedroom soul,R&B,Where the Light Is,2019,2:38,88,53,18,0,69,0,0,-7,F Major,4,8/14/2023,1Cv1YLb4q0RzL6pybtaMLo,"Surfaces, LLC / TenThousand Projects, LLC",7B,,https://i.scdn.co/image/ab67616d000048513667dc27da7b24360d6050d0
Australia,Australia,15,Watermelon Sugar,Harry Styles,NO,Solo,Fine Line,0,2:54,43,Harry Styles,90,95,pop,Pop,Fine Line,2019,2:54,55,82,12,0,56,0,30,-4,C Major,4,8/14/2023,6UelLqGlWMcVH1E5c4H7lY,Columbia,8B,https://p.scdn.co/mp3-preview/824cd58da2e9a15eeaaa6746becc09093547a09b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485177fdcfda6535601aff081b6a
Australia,Australia,16,Blueberry Faygo,Lil Mosey,NO,Solo,Certified Hitmaker,1,2:42,62,Lil Mosey,76,99,"melodic rap, rap conscient",Hip Hop,Certified Hitmaker,2020,2:42,77,55,21,0,35,0,10,-8,C Major,4,8/14/2023,22LAwLoDA5b4AaGSkg6bKW,Mogul Vision/Interscope Records,8B,,https://i.scdn.co/image/ab67616d000048510824105a6282782aaabb0584
Australia,Australia,17,In Your Eyes,The Weeknd,YES,Solo,After Hours,1,3:57,1472,Kylie Minogue,67,124,"australian dance, australian pop, dance pop, eurodance, new wave pop","Electronic, Pop",Fever,2001,3:17,69,89,13,0,71,0,0,-6,F#/G♭ Minor,4,8/14/2023,1t5nwfsb90IliczIhOMnpJ,Parlophone UK,11A,https://p.scdn.co/mp3-preview/727151e02c24a7d360c4efcc68b72dfe57631836?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515d6121285c42ea4535e59048
Australia,Australia,18,Be Kind (with Halsey),"Marshmello, Halsey",YES,Duet,Be Kind (with Halsey),0,2:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,19,Boss Bitch,Doja Cat,NO,Solo,Boss Bitch,0,2:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,20,Pump It Up,Endor,NO,Solo,Pump It Up,0,2:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,21,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",NO,Duet,Savage Remix (feat. Beyoncé),1,4:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,22,Breaking Me,"Topic, A7S",NO,Duet,Breaking Me,0,2:46,71,"Topic,A7S",78,122,"german dance, pop dance, pop edm, uk dance, scandipop","Electronic, Pop",Breaking Me,2019,2:46,79,72,22,0,66,20,10,-6,G#/A♭ Minor,4,8/14/2023,3H7ihDc1dqLriiWXwsc2po,Virgin,1A,,https://i.scdn.co/image/ab67616d00004851ca801dab96017456b9847ac2
Australia,Australia,23,GOOBA,6ix9ine,NO,Solo,GOOBA,1,2:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,24,WHATS POPPIN,Jack Harlow,YES,Solo,Sweet Action,1,2:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,25,The Box,Roddy Ricch,NO,Solo,Please Excuse Me For Being Antisocial,1,3:16,52,Roddy Ricch,83,117,"melodic rap, rap, trap",Hip Hop,Please Excuse Me for Being Antisocial,2019,3:16,90,59,10,0,64,0,70,-7,A#/B♭ Minor,4,8/14/2023,0nbXyq5TXYPCO7pr3N8S4I,Atlantic Records,3A,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851600adbc750285ea1a8da249f
Australia,Australia,26,This City,Sam Fischer,NO,Solo,This City,0,3:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,27,After Party,Don Toliver,NO,Solo,Heaven Or Hell,1,2:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,28,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",NO,Duet,Say So (feat. Nicki Minaj),1,3:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,29,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,51,Tones And I,77,98,australian pop,Pop,Welcome To The Madhouse (Deluxe),2021,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2N8m6CYs74qQO4mjVcXO30,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/faad7dce8e7deeb059c7c59645c594c40342812f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518e8197111f9d57793a5e7eff
Australia,Australia,29,Dance Monkey,Tones And I,YES,Solo,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29,132,Tones And I,79,98,australian pop,Pop,Dance Monkey (Stripped Back) / Dance Monkey,2019,3:29,82,59,69,0,51,0,10,-6,F#/G♭ Minor,4,8/14/2023,2XU0oxnq2qxCpomAAuJY8K,Elektra (NEK),11A,https://p.scdn.co/mp3-preview/d03d7e46e89547f5a1994483f27e221c8de1f5c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c6f7af36ecdc3ed6e0a1f169
Australia,Australia,30,Circles,Post Malone,YES,Solo,Hollywood's Bleeding,0,3:35,61,Post Malone,89,120,"dfw rap, melodic rap, pop, rap","Hip Hop, Pop",Hollywood's Bleeding,2019,3:35,70,76,19,0,55,0,0,-3,C Major,4,8/14/2023,21jGcNKet2qwijlDFuPiPb,Republic Records,8B,,https://i.scdn.co/image/ab67616d000048519478c87599550dd73bfa7e02
Australia,Australia,31,Party Girl,StaySolidRocky,NO,Solo,Party Girl,0,2:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,32,Someone You Loved,Lewis Capaldi,NO,Solo,Divinely Uninspired To A Hellish Extent,0,3:02,58,Lewis Capaldi,90,110,"pop, uk pop",Pop,Divinely Uninspired To A Hellish Extent,2019,3:02,50,41,75,0,45,0,10,-6,C♯/D♭ Major,4,8/14/2023,7qEHsqek33rTcFNT9PFqLf,Vertigo Berlin,3B,,https://i.scdn.co/image/ab67616d00004851fc2101e6889d6ce9025f85f2
Australia,Australia,33,If the World Was Ending - feat. Julia Michaels,"JP Saxe, Julia Michaels",NO,Duet,If the World Was Ending (feat. Julia Michaels),0,3:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,34,Rover (feat. DTG),"S1mba, DTG",NO,Duet,Rover (feat. DTG),1,2:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,35,Adore You,Harry Styles,NO,Solo,Fine Line,0,3:27,70,Harry Styles,86,99,pop,Pop,Fine Line,2019,3:27,68,77,2,0,57,0,10,-4,G#/A♭ Major,4,8/14/2023,3jjujdWJ72nww5eGnfs2E7,Columbia,4B,https://p.scdn.co/mp3-preview/a42d5e9f6f5c3375db9723bb2356239351eead31?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485177fdcfda6535601aff081b6a
Australia,Australia,36,Before You Go,Lewis Capaldi,NO,Solo,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35,65,Lewis Capaldi,86,112,"pop, uk pop",Pop,Divinely Uninspired To A Hellish Extent (Extended Edition),2019,3:35,46,57,60,0,18,0,0,-5,D#/E♭ Major,4,8/14/2023,2gMXnyrvIjhVBUZwvLZDMP,Vertigo Berlin,5B,,https://i.scdn.co/image/ab67616d000048517b9639babbe96e25071ec1d4
Australia,Australia,37,Live In Life,The Rubens,NO,Solo,Live In Life,0,3:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Australia,Australia,38,Say So,Doja Cat,NO,Solo,Hot Pink,1,3:57,66,Doja Cat,79,111,"dance pop, pop",Pop,Hot Pink,2019,3:57,79,67,26,0,78,10,0,-5,B Minor,4,8/14/2023,3Dv1eDb0MEgF93GpLXlucZ,Kemosabe Records/RCA Records,10A,https://p.scdn.co/mp3-preview/7131c09d3479d06d84281176255c851d88f6670b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851dd0316b194097528348c8eb0
